artist,date,album,track_n,track_title,line,lyric
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,10,it's something we all try to ignore
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,11,and put a wreath up on your door
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,12,so here's something you should know that is for sure
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,13,christmas must be something more
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,14,what if angels did not pay attention to
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,15,all the things that we wished they would always do
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,16,what if happiness came in a cardboard box
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,17,then i think there is something we all forgot
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,18,what would happen if presents all went away
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,19,tell me what would you find
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,20,you'd see that today holds something special
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,21,"something holy, not superficial"
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,22,so here's to the birthday boy who saved our lives
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,23,it's something we all try to ignore
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,24,and put a wreath up on your door
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,25,so here's something you should know that is for sure
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,26,christmas must be something more
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,27,we get so caught up in all of it
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,28,business and relationships
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,29,hundred mile an hour lives
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,30,and it's this time of year
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,31,and everybody's here
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,32,it seems the last thing on your mind
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,33,is that the day holds something special
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,34,"something holy, not superficial"
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,35,so here's to jesus christ who saved our lives
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,36,it's something we all try to ignore
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,37,and put a wreath up on your door
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,38,but here's something you should know that is for sure
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,39,christmas must be something
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,40,christmas must be something
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,41,christmas must be something more
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,42,there's gotta be more
Taylor Swift,2007/10/14,Sounds of the Season:The Taylor Swift Holiday Collection,5,Christmas Must Be Something More,43,there's gotta be more
