artist,date,album,track_n,track_title,line,lyric
Taylor Swift,2008/7/15,Beautiful Eyes,4,Picture to Burn,41,You never let me drive
Taylor Swift,2008/7/15,Beautiful Eyes,4,Picture to Burn,42,You're a redneck heartbreak
Taylor Swift,2008/7/15,Beautiful Eyes,4,Picture to Burn,43,Who's really bad at lyin'
Taylor Swift,2008/7/15,Beautiful Eyes,4,Picture to Burn,44,So watch me strike a match
Taylor Swift,2008/7/15,Beautiful Eyes,4,Picture to Burn,45,On all my wasted time
Taylor Swift,2008/7/15,Beautiful Eyes,4,Picture to Burn,46,In case you haven't heard
Taylor Swift,2008/7/15,Beautiful Eyes,4,Picture to Burn,47,I really really hate that stupid old pickup truck
Taylor Swift,2008/7/15,Beautiful Eyes,4,Picture to Burn,48,You never let me drive
Taylor Swift,2008/7/15,Beautiful Eyes,4,Picture to Burn,49,You're a redneck heartbreak
Taylor Swift,2008/7/15,Beautiful Eyes,4,Picture to Burn,50,Who's really bad at lyin'
Taylor Swift,2008/7/15,Beautiful Eyes,4,Picture to Burn,51,So watch me strike a match
Taylor Swift,2008/7/15,Beautiful Eyes,4,Picture to Burn,52,On all my wasted time
Taylor Swift,2008/7/15,Beautiful Eyes,4,Picture to Burn,53,As Far as I'm Concerned
Taylor Swift,2008/7/15,Beautiful Eyes,4,Picture to Burn,54,You're just another picture to burn
Taylor Swift,2008/7/15,Beautiful Eyes,4,Picture to Burn,55,Burn burn burn baby burn
Taylor Swift,2008/7/15,Beautiful Eyes,4,Picture to Burn,56,Just another picture to burn
Taylor Swift,2008/7/15,Beautiful Eyes,4,Picture to Burn,57,Baby burn
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,1,Friday night beneath the stars
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,2,In a field behind your yard
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,3,You and I are paintin' pictures in the sky
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,4,And sometimes we don't say a thing
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,5,Just listen to the crickets sing
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,6,Everything I need is right here by my side
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,7,And I know everything about you
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,8,I don't wanna live without you
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,9,I'm only up when your'e not down
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,10,Don't wanna fly if your'e still on the ground
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,11,It's like no matter what I do
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,12,"Well, you drive me crazy half the time"
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,13,The other half I'm only trying to
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,14,Let you know that what I feel is true
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,15,And I'm only me when I'm with you
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,16,Just a small town boy and girl
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,17,Livin' in a crazy world
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,18,Tryin' to figure out what is and isn't true
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,19,And I don't try to hide my tears
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,20,The secrets are my deepest fears
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,21,Through it all nobody gets me like you do
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,22,And you know everything about me
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,23,You say that you can't live without me
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,24,I'm only up when you're not down
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,25,Don't wanna fly if you're still on the ground
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,26,It's like no matter what I do
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,27,Well you drive me crazy half the time
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,28,The other half I'm only trying to
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,29,Let you know that what I feel is true
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,30,And I'm only me when I'm with you
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,31,When I'm with anybody else
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,32,It's so hard to be myself
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,33,Only you can tell
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,34,I'm only up when you're not down
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,35,Don't wanna fly if you're still on the ground
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,36,It's like no matter what I do
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,37,Well you drive me crazy half the time
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,38,The other half I'm only trying to
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,39,Let you know that what I feel is true
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,40,And I'm only me
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,41,Who I wanna be
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,42,"Well, I'm only me when I'm with you"
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,43,With you
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,44,Uh huh
Taylor Swift,2008/7/15,Beautiful Eyes,5,I'm Only Me When I'm With You,45,Yeah
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,1,Wish I had concentrated
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,2,They said love was complicated
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,3,But it's something I just fell into
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,4,And it was overrated
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,5,Just look what I created
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,6,I keep my life in black and blue
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,7,Before you ask me if I'm all right
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,8,Think about what I
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,9,Had to do
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,10,Wake up and smell the break up
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,11,"Fix my heart, put on my makeup"
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,12,Another mess I didn't plan
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,13,And I'll bet you thought you beat me
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,14,Wish you could only see
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,15,I got an I heart question mark written on the back of my hand
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,16,I'll be fine if you just walked by
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,17,But you had to talk about why
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,18,You were wrong and I was right
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,19,But I can't believe you made me
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,20,"Sit at home, cry like a baby"
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,21,Wait right by the phone every night
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,22,And now you ask about you and I
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,23,There's no you and I
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,24,Remember what you put me through
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,25,I had toWake up and smell the break up
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,26,"Fix my heart, put on my makeup"
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,27,Another mess I didn't plan
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,28,I'll bet you thought you beat me
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,29,Wish you could only see
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,30,I got an I heart question mark written on the back of my hand
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,31,And when you're home alone at night
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,32,"You'll still wonder why, you took everything I had, oh baby"
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,33,I haven't thought about you and I
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,34,There's no you and I
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,35,And I know someday you will
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,36,Wake up and smell the breakup
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,37,Realize that we won't make up
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,38,It didn't go the way you planed
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,39,And you'll know you'd didn't beat me
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,40,When you look down and see
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,41,I've got an I heart question mark written on the back of my hand
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,42,Written on the back of my hand
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,43,I heart question mark yeah
Taylor Swift,2008/7/15,Beautiful Eyes,6,I Heart?,44,Written on the back of my hand
